date,region,price_type,price_per_sqm,n_regions
2022-10-01,santarem,rental,6.3,1
2022-10-01,santarem,sale,976,1
2022-10-01,setubal,rental,9.9,1
2022-10-01,setubal,sale,2249,1
2022-10-01,viana-do-castelo,rental,7.8,1
2022-10-01,viana-do-castelo,sale,1173,1
2022-10-01,vila-real,rental,5.6,1
2022-10-01,vila-real,sale,929,1
2022-10-01,viseu,rental,5.6,1
2022-10-01,viseu,sale,927,1
2022-11-01,aveiro,rental,8,1
2022-11-01,aveiro,sale,1645,1
2022-11-01,azores,rental,8.3,1
2022-11-01,azores,sale,1204,6
2022-11-01,beja,sale,934,1
2022-11-01,braga,rental,7.3,1
2022-11-01,braga,sale,1403,1
2022-11-01,braganca,sale,875,1
2022-11-01,castelo-branco,rental,5.7,1
2022-11-01,castelo-branco,sale,717,1
2022-11-01,coimbra,rental,7.9,1
2022-11-01,coimbra,sale,1301,1
2022-11-01,evora,rental,9,1
2022-11-01,evora,sale,1176,1
2022-11-01,faro,rental,11,1
2022-11-01,faro,sale,3003,1
2022-11-01,guarda,sale,1410,1
2022-11-01,leiria,rental,7.5,1
2022-11-01,leiria,sale,1410,1
2022-11-01,lisboa,rental,15.8,1
2022-11-01,lisboa,sale,3798,1
2022-11-01,madeira,rental,10.8,1
2022-11-01,madeira,sale,2014,2
2022-11-01,portalegre,rental,4.6,1
2022-11-01,portalegre,sale,642,1
2022-11-01,porto,rental,11.5,1
2022-11-01,porto,sale,2392,1
2022-11-01,portugal,rental,12.4,1
2022-11-01,portugal,sale,2418,1
2022-11-01,santarem,rental,6.2,1
2022-11-01,santarem,sale,982,1
2022-11-01,setubal,rental,10.2,1
2022-11-01,setubal,sale,2276,1
2022-11-01,viana-do-castelo,rental,7.6,1
2022-11-01,viana-do-castelo,sale,1193,1
2022-11-01,vila-real,rental,5.7,1
2022-11-01,vila-real,sale,936,1
2022-11-01,viseu,rental,5.4,1
2022-11-01,viseu,sale,954,1
2022-12-01,aveiro,rental,8.1,1
2022-12-01,aveiro,sale,1652,1
2022-12-01,azores,rental,8,1
2022-12-01,azores,sale,1166.4,5
2022-12-01,beja,sale,934,1
2022-12-01,braga,rental,7.5,1
2022-12-01,braga,sale,1418,1
2022-12-01,braganca,sale,868,1
2022-12-01,castelo-branco,rental,6.3,1
2022-12-01,castelo-branco,sale,714,1
2022-12-01,coimbra,rental,7.6,1
2022-12-01,coimbra,sale,1295,1
2022-12-01,evora,rental,9.3,1
2022-12-01,evora,sale,1272,1
2022-12-01,faro,rental,11.2,1
2022-12-01,faro,sale,3027,1
2022-12-01,guarda,sale,1412,1
2022-12-01,leiria,rental,7.8,1
2022-12-01,leiria,sale,1412,1
2022-12-01,lisboa,rental,16.3,1
2022-12-01,lisboa,sale,3782,1
2022-12-01,madeira,rental,10.8,1
2022-12-01,madeira,sale,2099,2
2022-12-01,portalegre,rental,4.5,1
2022-12-01,portalegre,sale,633,1
2022-12-01,porto,rental,12.2,1
2022-12-01,porto,sale,2420,1
2022-12-01,portugal,rental,12.9,1
2022-12-01,portugal,sale,2432,1
2022-12-01,santarem,rental,6.3,1
2022-12-01,santarem,sale,999,1
2022-12-01,setubal,rental,10.3,1
2022-12-01,setubal,sale,2292,1
2022-12-01,viana-do-castelo,rental,7.7,1
2022-12-01,viana-do-castelo,sale,1205,1
2022-12-01,vila-real,rental,6.8,1
2022-12-01,vila-real,sale,979,1
2022-12-01,viseu,rental,5.6,1
2022-12-01,viseu,sale,934,1
2023-01-01,aveiro,rental,8.1,1
2023-01-01,aveiro,sale,1673,1
2023-01-01,azores,sale,1219.2,5
2023-01-01,beja,sale,952,1
2023-01-01,braga,rental,7.5,1
2023-01-01,braga,sale,1397,1
2023-01-01,braganca,sale,863,1
2023-01-01,castelo-branco,rental,6.3,1
2023-01-01,castelo-branco,sale,726,1
2023-01-01,coimbra,rental,7.7,1
2023-01-01,coimbra,sale,1286,1
2023-01-01,evora,rental,9.6,1
2023-01-01,evora,sale,1434,1
2023-01-01,faro,rental,11.6,1
2023-01-01,faro,sale,3041,1
2023-01-01,guarda,sale,1430,1
2023-01-01,leiria,rental,7.9,1
2023-01-01,leiria,sale,1430,1
2023-01-01,lisboa,rental,16.5,1
2023-01-01,lisboa,sale,3790,1
2023-01-01,madeira,rental,10.9,1
2023-01-01,madeira,sale,2117,2
2023-01-01,portalegre,rental,4.8,1
2023-01-01,portalegre,sale,627,1
2023-01-01,porto,rental,12.6,1
2023-01-01,porto,sale,2427,1
2023-01-01,portugal,rental,13.1,1
2023-01-01,portugal,sale,2436,1
2023-01-01,santarem,rental,6.5,1
2023-01-01,santarem,sale,1008,1
2023-01-01,setubal,rental,10.5,1
2023-01-01,setubal,sale,2306,1
2023-01-01,viana-do-castelo,rental,8.7,1
2023-01-01,viana-do-castelo,sale,1225,1
2023-01-01,vila-real,rental,5.4,1
2023-01-01,vila-real,sale,958,1
2023-01-01,viseu,rental,5.8,1
2023-01-01,viseu,sale,908,1
2023-02-01,aveiro,rental,8.3,1
2023-02-01,aveiro,sale,1661,1
2023-02-01,azores,sale,1302.6666666666667,6
2023-02-01,beja,sale,936,1
2023-02-01,braga,rental,7.6,1
2023-02-01,braga,sale,1456,1
2023-02-01,braganca,sale,866,1
2023-02-01,castelo-branco,rental,6.2,1
2023-02-01,castelo-branco,sale,749,1
2023-02-01,coimbra,rental,7.8,1
2023-02-01,coimbra,sale,1275,1
2023-02-01,evora,rental,9,1
2023-02-01,evora,sale,1466,1
2023-02-01,faro,rental,11.5,1
2023-02-01,faro,sale,3065,1
2023-02-01,guarda,sale,1444,1
2023-02-01,leiria,rental,8,1
2023-02-01,leiria,sale,1444,1
2023-02-01,lisboa,rental,16.9,1
2023-02-01,lisboa,sale,3819,1
2023-02-01,madeira,rental,11,1
2023-02-01,madeira,sale,2146,2
2023-02-01,portalegre,rental,5.3,1
2023-02-01,portalegre,sale,630,1
2023-02-01,porto,rental,12.7,1
2023-02-01,porto,sale,2413,1
2023-02-01,portugal,rental,13.3,1
2023-02-01,portugal,sale,2446,1
2023-02-01,santarem,rental,6.5,1
2023-02-01,santarem,sale,1014,1
2023-02-01,setubal,rental,10.6,1
2023-02-01,setubal,sale,2308,1
2023-02-01,viana-do-castelo,rental,8.2,1
2023-02-01,viana-do-castelo,sale,1255,1
2023-02-01,vila-real,rental,5.5,1
2023-02-01,vila-real,sale,944,1
2023-02-01,viseu,rental,6.4,1
2023-02-01,viseu,sale,919,1
2023-03-01,aveiro,rental,8.4,1
2023-03-01,aveiro,sale,1648,1
2023-03-01,azores,sale,1282.6666666666667,6
2023-03-01,beja,sale,952,1
2023-03-01,braga,rental,7.9,1
2023-03-01,braga,sale,1513,1
2023-03-01,braganca,sale,859,1
2023-03-01,castelo-branco,rental,6.1,1
2023-03-01,castelo-branco,sale,757,1
2023-03-01,coimbra,rental,8,1
2023-03-01,coimbra,sale,1318,1
2023-03-01,evora,rental,8.7,1
2023-03-01,evora,sale,1441,1
2023-03-01,faro,rental,11.9,1
2023-03-01,faro,sale,3082,1
2023-03-01,guarda,sale,1445,1
2023-03-01,leiria,rental,8.4,1
2023-03-01,leiria,sale,1445,1
2023-03-01,lisboa,rental,17.1,1
2023-03-01,lisboa,sale,3820,1
2023-03-01,madeira,rental,11.1,1
2023-03-01,madeira,sale,2149,2
2023-03-01,portalegre,rental,5.4,1
2023-03-01,portalegre,sale,638,1
2023-03-01,porto,rental,12.8,1
2023-03-01,porto,sale,2423,1
2023-03-01,portugal,rental,13.6,1
2023-03-01,portugal,sale,2454,1
2023-03-01,santarem,rental,7,1
2023-03-01,santarem,sale,1026,1
2023-03-01,setubal,rental,11,1
2023-03-01,setubal,sale,2316,1
2023-03-01,viana-do-castelo,rental,8,1
2023-03-01,viana-do-castelo,sale,1311,1
2023-03-01,vila-real,rental,5.4,1
2023-03-01,vila-real,sale,929,1
2023-03-01,viseu,rental,6.3,1
2023-03-01,viseu,sale,936,1
2023-04-01,aveiro,rental,8.2,1
2023-04-01,aveiro,sale,1672,1
2023-04-01,azores,rental,8.9,1
2023-04-01,azores,sale,1209.2,5
2023-04-01,beja,sale,976,1
2023-04-01,braga,rental,8,1
2023-04-01,braga,sale,1549,1
2023-04-01,braganca,sale,870,1
2023-04-01,castelo-branco,rental,6.1,1
2023-04-01,castelo-branco,sale,772,1
2023-04-01,coimbra,rental,8.3,1
2023-04-01,coimbra,sale,1347,1
2023-04-01,evora,rental,8.9,1
2023-04-01,evora,sale,1446,1
2023-04-01,faro,rental,12.2,1
2023-04-01,faro,sale,3098,1
2023-04-01,guarda,sale,1441,1
2023-04-01,leiria,rental,8.8,1
2023-04-01,leiria,sale,1441,1
2023-04-01,lisboa,rental,17.3,1
2023-04-01,lisboa,sale,3845,1
2023-04-01,madeira,rental,11.9,1
2023-04-01,madeira,sale,2174.5,2
2023-04-01,portalegre,rental,5.3,1
2023-04-01,portalegre,sale,634,1
2023-04-01,porto,rental,12.9,1
2023-04-01,porto,sale,2462,1
2023-04-01,portugal,rental,13.8,1
2023-04-01,portugal,sale,2480,1
2023-04-01,santarem,rental,7,1
2023-04-01,santarem,sale,1030,1
2023-04-01,setubal,rental,11.1,1
2023-04-01,setubal,sale,2330,1
2023-04-01,viana-do-castelo,rental,7.6,1
2023-04-01,viana-do-castelo,sale,1328,1
2023-04-01,vila-real,rental,5.5,1
2023-04-01,vila-real,sale,956,1
2023-04-01,viseu,rental,5.7,1
2023-04-01,viseu,sale,955,1
2023-05-01,aveiro,rental,8.1,1
2023-05-01,aveiro,sale,1660,1
2023-05-01,azores,sale,1215.2,5
2023-05-01,beja,sale,1002,1
2023-05-01,braga,rental,8.2,1
2023-05-01,braga,sale,1546,1
2023-05-01,braganca,sale,887,1
2023-05-01,castelo-branco,rental,6.4,1
2023-05-01,castelo-branco,sale,765,1
2023-05-01,coimbra,rental,9,1
2023-05-01,coimbra,sale,1389,1
2023-05-01,evora,rental,9.7,1
2023-05-01,evora,sale,1381,1
2023-05-01,faro,rental,12.2,1
2023-05-01,faro,sale,3115,1
2023-05-01,guarda,sale,1453,1
2023-05-01,leiria,rental,8.5,1
2023-05-01,leiria,sale,1453,1
2023-05-01,lisboa,rental,17.6,1
2023-05-01,lisboa,sale,3840,1
2023-05-01,madeira,rental,12.1,1
2023-05-01,madeira,sale,2231,2
2023-05-01,portalegre,rental,5.5,1
2023-05-01,portalegre,sale,651,1
2023-05-01,porto,rental,13,1
2023-05-01,porto,sale,2463,1
2023-05-01,portugal,rental,14.1,1
2023-05-01,portugal,sale,2483,1
2023-05-01,santarem,rental,7,1
2023-05-01,santarem,sale,1042,1
2023-05-01,setubal,rental,11.3,1
2023-05-01,setubal,sale,2358,1
2023-05-01,viana-do-castelo,rental,7.8,1
2023-05-01,viana-do-castelo,sale,1386,1
2023-05-01,vila-real,rental,5.6,1
2023-05-01,vila-real,sale,944,1
2023-05-01,viseu,rental,5.7,1
2023-05-01,viseu,sale,986,1
2023-06-01,aveiro,rental,8.2,1
2023-06-01,aveiro,sale,1665,1
2023-06-01,azores,sale,1269,5
2023-06-01,beja,rental,8,1
2023-06-01,beja,sale,1037,1
2023-06-01,braga,rental,8.3,1
2023-06-01,braga,sale,1518,1
2023-06-01,braganca,sale,874,1
2023-06-01,castelo-branco,rental,6.6,1
2023-06-01,castelo-branco,sale,788,1
2023-06-01,coimbra,rental,9.1,1
2023-06-01,coimbra,sale,1408,1
2023-06-01,evora,rental,9.9,1
2023-06-01,evora,sale,1385,1
2023-06-01,faro,rental,13.1,1
2023-06-01,faro,sale,3137,1
2023-06-01,guarda,sale,1482,1
2023-06-01,leiria,rental,8.5,1
2023-06-01,leiria,sale,1482,1
2023-06-01,lisboa,rental,18,1
2023-06-01,lisboa,sale,3864,1
2023-06-01,madeira,rental,13.1,1
2023-06-01,madeira,sale,2238.5,2
2023-06-01,portalegre,rental,5.6,1
2023-06-01,portalegre,sale,665,1
2023-06-01,porto,rental,13.3,1
2023-06-01,porto,sale,2493,1
2023-06-01,portugal,rental,14.5,1
2023-06-01,portugal,sale,2507,1
2023-06-01,santarem,rental,7,1
2023-06-01,santarem,sale,1047,1
2023-06-01,setubal,rental,11.4,1
2023-06-01,setubal,sale,2398,1
2023-06-01,viana-do-castelo,rental,7.8,1
2023-06-01,viana-do-castelo,sale,1445,1
2023-06-01,vila-real,rental,6.3,1
2023-06-01,vila-real,sale,964,1
2023-06-01,viseu,rental,6,1
2023-06-01,viseu,sale,989,1
2023-07-01,aveiro,rental,9,1
2023-07-01,aveiro,sale,1684,1
2023-07-01,azores,sale,1250.8,5
2023-07-01,beja,rental,8.1,1
2023-07-01,beja,sale,1048,1
2023-07-01,braga,rental,8.5,1
2023-07-01,braga,sale,1504,1
2023-07-01,braganca,sale,853,1
2023-07-01,castelo-branco,rental,6.2,1
2023-07-01,castelo-branco,sale,776,1
2023-07-01,coimbra,rental,9.4,1
2023-07-01,coimbra,sale,1389,1
2023-07-01,evora,rental,10.4,1
2023-07-01,evora,sale,1398,1
2023-07-01,faro,rental,13.7,1
2023-07-01,faro,sale,3150,1
2023-07-01,guarda,sale,1483,1
2023-07-01,leiria,rental,8.7,1
2023-07-01,leiria,sale,1483,1
2023-07-01,lisboa,rental,18.6,1
2023-07-01,lisboa,sale,3842,1
2023-07-01,madeira,rental,13.7,1
2023-07-01,madeira,sale,2315.5,2
2023-07-01,portalegre,rental,5.7,1
2023-07-01,portalegre,sale,659,1
2023-07-01,porto,rental,13.6,1
2023-07-01,porto,sale,2475,1
2023-07-01,portugal,rental,15,1
2023-07-01,portugal,sale,2503,1
2023-07-01,santarem,rental,7,1
2023-07-01,santarem,sale,1068,1
2023-07-01,setubal,rental,11.7,1
2023-07-01,setubal,sale,2427,1
2023-07-01,viana-do-castelo,rental,8.4,1
2023-07-01,viana-do-castelo,sale,1471,1
2023-07-01,vila-real,rental,6.6,1
2023-07-01,vila-real,sale,969,1
2023-07-01,viseu,rental,6.4,1
2023-07-01,viseu,sale,995,1
2023-08-01,aveiro,rental,9.8,1
2023-08-01,aveiro,sale,1678,1
2023-08-01,azores,sale,1273.2,5
2023-08-01,beja,rental,8.4,1
2023-08-01,beja,sale,1057,1
2023-08-01,braga,rental,8.9,1
2023-08-01,braga,sale,1515,1
2023-08-01,braganca,sale,857,1
2023-08-01,castelo-branco,rental,6.7,1
2023-08-01,castelo-branco,sale,759,1
2023-08-01,coimbra,rental,9.6,1
2023-08-01,coimbra,sale,1380,1
2023-08-01,evora,rental,10.7,1
2023-08-01,evora,sale,1334,1
2023-08-01,faro,rental,13.6,1
2023-08-01,faro,sale,3173,1
2023-08-01,guarda,sale,1509,1
2023-08-01,leiria,rental,8.9,1
2023-08-01,leiria,sale,1509,1
2023-08-01,lisboa,rental,18.8,1
2023-08-01,lisboa,sale,3823,1
2023-08-01,madeira,rental,13.3,1
2023-08-01,madeira,sale,2330.5,2
2023-08-01,portalegre,rental,5.8,1
2023-08-01,portalegre,sale,682,1
2023-08-01,porto,rental,14,1
2023-08-01,porto,sale,2448,1
2023-08-01,portugal,rental,15.3,1
2023-08-01,portugal,sale,2494,1
2023-08-01,santarem,rental,7.2,1
2023-08-01,santarem,sale,1078,1
2023-08-01,setubal,rental,11.9,1
2023-08-01,setubal,sale,2455,1
2023-08-01,viana-do-castelo,rental,9.2,1
2023-08-01,viana-do-castelo,sale,1471,1
2023-08-01,vila-real,rental,6.6,1
2023-08-01,vila-real,sale,946,1
2023-08-01,viseu,rental,7.2,1
2023-08-01,viseu,sale,1030,1
2023-09-01,aveiro,rental,9.6,1
2023-09-01,aveiro,sale,1625,1
2023-09-01,azores,sale,1266.6,5
2023-09-01,beja,rental,8.3,1
2023-09-01,beja,sale,1055,1
2023-09-01,braga,rental,8.8,1
2023-09-01,braga,sale,1513,1
2023-09-01,braganca,sale,866,1
2023-09-01,castelo-branco,rental,6.9,1
2023-09-01,castelo-branco,sale,762,1
2023-09-01,coimbra,rental,9.7,1
2023-09-01,coimbra,sale,1366,1
2023-09-01,evora,rental,11.2,1
2023-09-01,evora,sale,1340,1
2023-09-01,faro,rental,13.6,1
2023-09-01,faro,sale,3191,1
2023-09-01,guarda,sale,1525,1
2023-09-01,leiria,rental,9,1
2023-09-01,leiria,sale,1525,1
2023-09-01,lisboa,rental,19.1,1
2023-09-01,lisboa,sale,3820,1
2023-09-01,madeira,rental,13.2,1
2023-09-01,madeira,sale,2381.5,2
2023-09-01,portalegre,rental,5.7,1
2023-09-01,portalegre,sale,690,1
2023-09-01,porto,rental,14.2,1
2023-09-01,porto,sale,2445,1
2023-09-01,portugal,rental,15.3,1
2023-09-01,portugal,sale,2491,1
2023-09-01,santarem,rental,7,1
2023-09-01,santarem,sale,1088,1
2023-09-01,setubal,rental,11.9,1
2023-09-01,setubal,sale,2454,1
2023-09-01,viana-do-castelo,rental,9.1,1
2023-09-01,viana-do-castelo,sale,1418,1
2023-09-01,vila-real,rental,6.2,1
2023-09-01,vila-real,sale,957,1
2023-09-01,viseu,rental,7,1
2023-09-01,viseu,sale,1042,1
2023-10-01,aveiro,rental,9.4,1
2023-10-01,aveiro,sale,1644,1
2023-10-01,azores,rental,11,1
2023-10-01,azores,sale,1305.3333333333333,6
2023-10-01,beja,rental,9,1
2023-10-01,beja,sale,1047,1
2023-10-01,braga,rental,8.8,1
2023-10-01,braga,sale,1511,1
2023-10-01,braganca,sale,874,1
2023-10-01,castelo-branco,rental,6.7,1
2023-10-01,castelo-branco,sale,771,1
2023-10-01,coimbra,rental,9.3,1
2023-10-01,coimbra,sale,1358,1
2023-10-01,evora,rental,10.8,1
2023-10-01,evora,sale,1251,1
2023-10-01,faro,rental,13.2,1
2023-10-01,faro,sale,3200,1
2023-10-01,guarda,sale,1525,1
2023-10-01,leiria,rental,8.7,1
2023-10-01,leiria,sale,1525,1
2023-10-01,lisboa,rental,19.1,1
2023-10-01,lisboa,sale,3841,1
2023-10-01,madeira,rental,13,1
2023-10-01,madeira,sale,2412.5,2
2023-10-01,portalegre,rental,6,1
2023-10-01,portalegre,sale,667,1
2023-10-01,porto,rental,14.7,1
2023-10-01,porto,sale,2450,1
2023-10-01,portugal,rental,15.3,1
2023-10-01,portugal,sale,2500,1
2023-10-01,santarem,rental,7.4,1
2023-10-01,santarem,sale,1094,1
2023-10-01,setubal,rental,12.3,1
2023-10-01,setubal,sale,2463,1
2023-10-01,viana-do-castelo,rental,8.3,1
2023-10-01,viana-do-castelo,sale,1406,1
2023-10-01,vila-real,rental,6.3,1
2023-10-01,vila-real,sale,962,1
2023-10-01,viseu,rental,6.4,1
2023-10-01,viseu,sale,1033,1
2023-11-01,aveiro,rental,9.3,1
2023-11-01,aveiro,sale,1662,1
2023-11-01,azores,rental,9.6,1
2023-11-01,azores,sale,1438,6
2023-11-01,beja,rental,8.9,1
2023-11-01,beja,sale,1067,1
2023-11-01,braga,rental,8.6,1
2023-11-01,braga,sale,1515,1
2023-11-01,braganca,sale,865,1
2023-11-01,castelo-branco,rental,6.9,1
2023-11-01,castelo-branco,sale,861,1
2023-11-01,coimbra,rental,9.4,1
2023-11-01,coimbra,sale,1377,1
2023-11-01,evora,rental,10.3,1
2023-11-01,evora,sale,1299,1
2023-11-01,faro,rental,13.1,1
2023-11-01,faro,sale,3215,1
2023-11-01,guarda,sale,1549,1
2023-11-01,leiria,rental,8.9,1
2023-11-01,leiria,sale,1549,1
2023-11-01,lisboa,rental,19,1
2023-11-01,lisboa,sale,3861,1
2023-11-01,madeira,rental,12.8,1
2023-11-01,madeira,sale,2506.5,2
2023-11-01,portalegre,rental,5.6,1
2023-11-01,portalegre,sale,700,1
2023-11-01,porto,rental,14.9,1
2023-11-01,porto,sale,2487,1
2023-11-01,portugal,rental,15.3,1
2023-11-01,portugal,sale,2530,1
2023-11-01,santarem,rental,7.4,1
2023-11-01,santarem,sale,1128,1
2023-11-01,setubal,rental,12.5,1
2023-11-01,setubal,sale,2464,1
2023-11-01,viana-do-castelo,rental,8.1,1
2023-11-01,viana-do-castelo,sale,1409,1
2023-11-01,vila-real,rental,6.2,1
2023-11-01,vila-real,sale,949,1
2023-11-01,viseu,rental,6.9,1
2023-11-01,viseu,sale,1073,1
2023-12-01,aveiro,rental,9.3,1
2023-12-01,aveiro,sale,1668,1
2023-12-01,azores,rental,9.1,1
2023-12-01,azores,sale,1354.5,6
2023-12-01,beja,rental,9,1
2023-12-01,beja,sale,1054,1
2023-12-01,braga,rental,8.5,1
2023-12-01,braga,sale,1501,1
2023-12-01,braganca,sale,872,1
2023-12-01,castelo-branco,rental,7.5,1
2023-12-01,castelo-branco,sale,867,1
2023-12-01,coimbra,rental,9.8,1
2023-12-01,coimbra,sale,1391,1
2023-12-01,evora,rental,10.3,1
2023-12-01,evora,sale,1322,1
2023-12-01,faro,rental,13.2,1
2023-12-01,faro,sale,3251,1
2023-12-01,guarda,sale,1557,1
2023-12-01,leiria,rental,9.3,1
2023-12-01,leiria,sale,1557,1
2023-12-01,lisboa,rental,19.1,1
2023-12-01,lisboa,sale,3896,1
2023-12-01,madeira,rental,13.5,1
2023-12-01,madeira,sale,2571,2
2023-12-01,portalegre,rental,6.1,1
2023-12-01,portalegre,sale,721,1
2023-12-01,porto,rental,15.1,1
2023-12-01,porto,sale,2516,1
2023-12-01,portugal,rental,15.5,1
2023-12-01,portugal,sale,2561,1
2023-12-01,santarem,rental,7.3,1
2023-12-01,santarem,sale,1126,1
2023-12-01,setubal,rental,12.5,1
2023-12-01,setubal,sale,2444,1
2023-12-01,viana-do-castelo,rental,8.1,1
2023-12-01,viana-do-castelo,sale,1457,1
2023-12-01,vila-real,rental,6.2,1
2023-12-01,vila-real,sale,942,1
2023-12-01,viseu,rental,7.4,1
2023-12-01,viseu,sale,1066,1
2024-01-01,aveiro,rental,9.1,1
2024-01-01,aveiro,sale,1685,1
2024-01-01,azores,rental,8.7,1
2024-01-01,azores,sale,1432.6666666666667,6
2024-01-01,beja,rental,8.7,1
2024-01-01,beja,sale,1051,1
2024-01-01,braga,rental,9,1
2024-01-01,braga,sale,1511,1
2024-01-01,braganca,sale,870,1
2024-01-01,castelo-branco,rental,7.1,1
2024-01-01,castelo-branco,sale,901,1
2024-01-01,coimbra,rental,9.9,1
2024-01-01,coimbra,sale,1403,1
2024-01-01,evora,rental,10.3,1
2024-01-01,evora,sale,1235,1
2024-01-01,faro,rental,13.2,1
2024-01-01,faro,sale,3283,1
2024-01-01,guarda,sale,1572,1
2024-01-01,leiria,rental,9.5,1
2024-01-01,leiria,sale,1572,1
2024-01-01,lisboa,rental,19.6,1
2024-01-01,lisboa,sale,3949,1
2024-01-01,madeira,rental,14.3,1
2024-01-01,madeira,sale,2605,2
2024-01-01,portalegre,rental,6.6,1
2024-01-01,portalegre,sale,718,1
2024-01-01,porto,rental,15.1,1
2024-01-01,porto,sale,2551,1
2024-01-01,portugal,rental,15.8,1
2024-01-01,portugal,sale,2582,1
2024-01-01,santarem,rental,7.6,1
2024-01-01,santarem,sale,1136,1
2024-01-01,setubal,rental,12.6,1
2024-01-01,setubal,sale,2450,1
2024-01-01,viana-do-castelo,rental,8,1
2024-01-01,viana-do-castelo,sale,1455,1
2024-01-01,vila-real,rental,6,1
2024-01-01,vila-real,sale,963,1
2024-01-01,viseu,rental,7.4,1
2024-01-01,viseu,sale,1081,1
2024-02-01,aveiro,rental,9.1,1
2024-02-01,aveiro,sale,1680,1
2024-02-01,azores,rental,9.1,1
2024-02-01,azores,sale,1431.3333333333333,6
2024-02-01,beja,rental,9.3,1
2024-02-01,beja,sale,1083,1
2024-02-01,braga,rental,9.1,1
2024-02-01,braga,sale,1526,1
2024-02-01,braganca,sale,858,1
2024-02-01,castelo-branco,rental,6.8,1
2024-02-01,castelo-branco,sale,900,1
2024-02-01,coimbra,rental,10.1,1
2024-02-01,coimbra,sale,1401,1
2024-02-01,evora,rental,10,1
2024-02-01,evora,sale,1256,1
2024-02-01,faro,rental,13.3,1
2024-02-01,faro,sale,3303,1
2024-02-01,guarda,sale,1585,1
2024-02-01,leiria,rental,9.3,1
2024-02-01,leiria,sale,1585,1
2024-02-01,lisboa,rental,19.7,1
2024-02-01,lisboa,sale,3987,1
2024-02-01,madeira,rental,13.7,1
2024-02-01,madeira,sale,2616.5,2
2024-02-01,portalegre,rental,6.2,1
2024-02-01,portalegre,sale,708,1
2024-02-01,porto,rental,15.1,1
2024-02-01,porto,sale,2567,1
2024-02-01,portugal,rental,15.8,1
2024-02-01,portugal,sale,2596,1
2024-02-01,santarem,rental,7.3,1
2024-02-01,santarem,sale,1137,1
2024-02-01,setubal,rental,12.6,1
2024-02-01,setubal,sale,2469,1
2024-02-01,viana-do-castelo,rental,8.3,1
2024-02-01,viana-do-castelo,sale,1432,1
2024-02-01,vila-real,rental,5.8,1
2024-02-01,vila-real,sale,971,1
2024-02-01,viseu,rental,7.3,1
2024-02-01,viseu,sale,1081,1
2024-03-01,aveiro,rental,9.4,1
2024-03-01,aveiro,sale,1687,1
2024-03-01,azores,rental,8.5,1
2024-03-01,azores,sale,1353.5,6
2024-03-01,beja,rental,10.2,1
2024-03-01,beja,sale,1071,1
2024-03-01,braga,rental,9.1,1
2024-03-01,braga,sale,1520,1
2024-03-01,braganca,sale,877,1
2024-03-01,castelo-branco,rental,6.8,1
2024-03-01,castelo-branco,sale,832,1
2024-03-01,coimbra,rental,10.3,1
2024-03-01,coimbra,sale,1410,1
2024-03-01,evora,rental,9.9,1
2024-03-01,evora,sale,1273,1
2024-03-01,faro,rental,13.4,1
2024-03-01,faro,sale,3321,1
2024-03-01,guarda,sale,1604,1
2024-03-01,leiria,rental,9.3,1
2024-03-01,leiria,sale,1604,1
2024-03-01,lisboa,rental,19.6,1
2024-03-01,lisboa,sale,4008,1
2024-03-01,madeira,rental,13.4,1
2024-03-01,madeira,sale,2619,2
2024-03-01,portalegre,rental,5.8,1
2024-03-01,portalegre,sale,717,1
2024-03-01,porto,rental,15.1,1
2024-03-01,porto,sale,2581,1
2024-03-01,portugal,rental,15.8,1
2024-03-01,portugal,sale,2610,1
2024-03-01,santarem,rental,7.5,1
2024-03-01,santarem,sale,1135,1
2024-03-01,setubal,rental,12.6,1
2024-03-01,setubal,sale,2472,1
2024-03-01,viana-do-castelo,rental,8.2,1
2024-03-01,viana-do-castelo,sale,1437,1
2024-03-01,vila-real,rental,5.9,1
2024-03-01,vila-real,sale,972,1
2024-03-01,viseu,rental,7.1,1
2024-03-01,viseu,sale,1093,1
2024-04-01,aveiro,rental,9.7,1
2024-04-01,aveiro,sale,1723,1
2024-04-01,azores,sale,1387.3333333333333,6
2024-04-01,beja,rental,9.9,1
2024-04-01,beja,sale,1098,1
2024-04-01,braga,rental,9.4,1
2024-04-01,braga,sale,1547,1
2024-04-01,braganca,sale,884,1
2024-04-01,castelo-branco,rental,7.2,1
2024-04-01,castelo-branco,sale,839,1
2024-04-01,coimbra,rental,10.7,1
2024-04-01,coimbra,sale,1389,1
2024-04-01,evora,rental,10.1,1
2024-04-01,evora,sale,1280,1
2024-04-01,faro,rental,13.6,1
2024-04-01,faro,sale,3334,1
2024-04-01,guarda,sale,1616,1
2024-04-01,leiria,rental,9.2,1
2024-04-01,leiria,sale,1616,1
2024-04-01,lisboa,rental,19.8,1
2024-04-01,lisboa,sale,4027,1
2024-04-01,madeira,rental,13.8,1
2024-04-01,madeira,sale,2628,2
2024-04-01,portalegre,rental,6.1,1
2024-04-01,portalegre,sale,724,1
2024-04-01,porto,rental,15.2,1
2024-04-01,porto,sale,2580,1
2024-04-01,portugal,rental,16.1,1
2024-04-01,portugal,sale,2622,1
2024-04-01,santarem,rental,7.8,1
2024-04-01,santarem,sale,1160,1
2024-04-01,setubal,rental,12.6,1
2024-04-01,setubal,sale,2472,1
2024-04-01,viana-do-castelo,rental,8.2,1
