date,region,price_type,price_per_sqm
2019-02-01,porto,sale,1694
2019-01-01,porto,sale,1677
2018-12-01,porto,sale,1632
2018-11-01,porto,sale,1598
2018-10-01,porto,sale,1571
2018-09-01,porto,sale,1532
2018-08-01,porto,sale,1528
2018-07-01,porto,sale,1711
2018-06-01,porto,sale,1454
2018-05-01,porto,sale,1407
2018-04-01,porto,sale,1367
2018-03-01,porto,sale,1339
2018-02-01,porto,sale,1333
2018-01-01,porto,sale,1310
2017-12-01,porto,sale,1299
2017-11-01,porto,sale,1260
2017-10-01,porto,sale,1228
2017-09-01,porto,sale,1187
2017-08-01,porto,sale,1176
2017-07-01,porto,sale,1162
2017-06-01,porto,sale,1152
2017-05-01,porto,sale,1134
2017-04-01,porto,sale,1129
2017-03-01,porto,sale,1113
2017-02-01,porto,sale,1091
2017-01-01,porto,sale,1084
2016-12-01,porto,sale,1081
2016-11-01,porto,sale,1059
2016-10-01,porto,sale,1041
2016-09-01,porto,sale,1028
2016-08-01,porto,sale,1022
2016-07-01,porto,sale,1023
2016-06-01,porto,sale,1005
2016-05-01,porto,sale,1000
2016-04-01,porto,sale,1009
2016-03-01,porto,sale,1006
2016-02-01,porto,sale,1043
2016-01-01,porto,sale,1022
2015-12-01,porto,sale,975
2015-11-01,porto,sale,967
2015-10-01,porto,sale,963
2015-09-01,porto,sale,992
2015-08-01,porto,sale,1008
2015-07-01,porto,sale,998
2015-06-01,porto,sale,987
2015-05-01,porto,sale,1000
2015-04-01,porto,sale,1012
2015-03-01,porto,sale,995
2015-02-01,porto,sale,997
2015-01-01,porto,sale,929
2025-03-01,santarem,sale,1328
2025-02-01,santarem,sale,1315
2025-01-01,santarem,sale,1298
2024-12-01,santarem,sale,1279
2024-11-01,santarem,sale,1255
2024-10-01,santarem,sale,1237
2024-09-01,santarem,sale,1215
2024-08-01,santarem,sale,1189
2024-07-01,santarem,sale,1175
2024-06-01,santarem,sale,1171
2024-05-01,santarem,sale,1169
2024-04-01,santarem,sale,1160
2024-03-01,santarem,sale,1135
2024-02-01,santarem,sale,1137
2024-01-01,santarem,sale,1136
2023-12-01,santarem,sale,1126
2023-11-01,santarem,sale,1128
2023-10-01,santarem,sale,1094
2023-09-01,santarem,sale,1088
2023-08-01,santarem,sale,1078
2023-07-01,santarem,sale,1068
2023-06-01,santarem,sale,1047
2023-05-01,santarem,sale,1042
2023-04-01,santarem,sale,1030
2023-03-01,santarem,sale,1026
2023-02-01,santarem,sale,1014
2023-01-01,santarem,sale,1008
2022-12-01,santarem,sale,999
2022-11-01,santarem,sale,982
2022-10-01,santarem,sale,976
2022-09-01,santarem,sale,953
2022-08-01,santarem,sale,936
2022-07-01,santarem,sale,922
2022-06-01,santarem,sale,908
2022-05-01,santarem,sale,877
2022-04-01,santarem,sale,861
2022-03-01,santarem,sale,854
2022-02-01,santarem,sale,843
2022-01-01,santarem,sale,845
2021-12-01,santarem,sale,840
2021-11-01,santarem,sale,846
2021-10-01,santarem,sale,839
2021-09-01,santarem,sale,835
2021-08-01,santarem,sale,831
2021-07-01,santarem,sale,813
2021-06-01,santarem,sale,805
2021-05-01,santarem,sale,799
2021-04-01,santarem,sale,796
2021-03-01,santarem,sale,796
2021-02-01,santarem,sale,796
2021-01-01,santarem,sale,793
2020-12-01,santarem,sale,792
2020-11-01,santarem,sale,782
2020-10-01,santarem,sale,772
2020-09-01,santarem,sale,775
2020-08-01,santarem,sale,780
2020-07-01,santarem,sale,771
2020-06-01,santarem,sale,767
2020-05-01,santarem,sale,768
2020-04-01,santarem,sale,764
2020-03-01,santarem,sale,770
2020-02-01,santarem,sale,760
2020-01-01,santarem,sale,757
2019-12-01,santarem,sale,759
2019-11-01,santarem,sale,771
2019-10-01,santarem,sale,792
2019-09-01,santarem,sale,791
2019-08-01,santarem,sale,789
2019-07-01,santarem,sale,787
2019-06-01,santarem,sale,782
2019-05-01,santarem,sale,788
2019-04-01,santarem,sale,786
2019-03-01,santarem,sale,786
2019-02-01,santarem,sale,782
2019-01-01,santarem,sale,777
2018-12-01,santarem,sale,770
2018-11-01,santarem,sale,766
2018-10-01,santarem,sale,766
2018-09-01,santarem,sale,764
2018-08-01,santarem,sale,763
2018-07-01,santarem,sale,768
2018-06-01,santarem,sale,755
2018-05-01,santarem,sale,759
2018-04-01,santarem,sale,750
2018-03-01,santarem,sale,749
2018-02-01,santarem,sale,740
2018-01-01,santarem,sale,739
2017-12-01,santarem,sale,734
2017-11-01,santarem,sale,742
2017-10-01,santarem,sale,742
2017-09-01,santarem,sale,731
2017-08-01,santarem,sale,729
2017-07-01,santarem,sale,724
2017-06-01,santarem,sale,720
2017-05-01,santarem,sale,723
2017-04-01,santarem,sale,736
2017-03-01,santarem,sale,743
2017-02-01,santarem,sale,735
2017-01-01,santarem,sale,734
2016-12-01,santarem,sale,735
2016-11-01,santarem,sale,752
2016-10-01,santarem,sale,733
2016-09-01,santarem,sale,719
2016-08-01,santarem,sale,720
2016-07-01,santarem,sale,721
2016-06-01,santarem,sale,725
2016-05-01,santarem,sale,730
2016-04-01,santarem,sale,728
2016-03-01,santarem,sale,721
2016-02-01,santarem,sale,725
2016-01-01,santarem,sale,742
2015-12-01,santarem,sale,732
2015-11-01,santarem,sale,742
2015-10-01,santarem,sale,756
2015-09-01,santarem,sale,747
2015-08-01,santarem,sale,754
2015-07-01,santarem,sale,745
2015-06-01,santarem,sale,736
2015-05-01,santarem,sale,707
2015-04-01,santarem,sale,678
2015-03-01,santarem,sale,674
2015-02-01,santarem,sale,695
2015-01-01,santarem,sale,736
2025-03-01,setubal,sale,2752
2025-02-01,setubal,sale,2714
2025-01-01,setubal,sale,2677
2024-12-01,setubal,sale,2700
2024-11-01,setubal,sale,2654
2024-10-01,setubal,sale,2629
2024-09-01,setubal,sale,2619
2024-08-01,setubal,sale,2596
2024-07-01,setubal,sale,2563
2024-06-01,setubal,sale,2548
2024-05-01,setubal,sale,2511
2024-04-01,setubal,sale,2472
2024-03-01,setubal,sale,2472
2024-02-01,setubal,sale,2469
2024-01-01,setubal,sale,2450
2023-12-01,setubal,sale,2444
2023-11-01,setubal,sale,2464
2023-10-01,setubal,sale,2463
2023-09-01,setubal,sale,2454
2023-08-01,setubal,sale,2455
2023-07-01,setubal,sale,2427
2023-06-01,setubal,sale,2398
2023-05-01,setubal,sale,2358
2023-04-01,setubal,sale,2330
2023-03-01,setubal,sale,2316
2023-02-01,setubal,sale,2308
2023-01-01,setubal,sale,2306
2022-12-01,setubal,sale,2292
2022-11-01,setubal,sale,2276
2022-10-01,setubal,sale,2249
2022-09-01,setubal,sale,2210
2022-08-01,setubal,sale,2183
2022-07-01,setubal,sale,2154
2022-06-01,setubal,sale,2108
2022-05-01,setubal,sale,2065
2022-04-01,setubal,sale,2029
2022-03-01,setubal,sale,2007
2022-02-01,setubal,sale,1985
2022-01-01,setubal,sale,1970
2021-12-01,setubal,sale,1948
2021-11-01,setubal,sale,1924
2021-10-01,setubal,sale,1897
2021-09-01,setubal,sale,1869
2021-08-01,setubal,sale,1866
2021-07-01,setubal,sale,1829
2021-06-01,setubal,sale,1812
2021-05-01,setubal,sale,1791
2021-04-01,setubal,sale,1767
2021-03-01,setubal,sale,1744
2021-02-01,setubal,sale,1731
2021-01-01,setubal,sale,1714
2020-12-01,setubal,sale,1688
2020-11-01,setubal,sale,1677
2020-10-01,setubal,sale,1669
2020-09-01,setubal,sale,1659
2020-08-01,setubal,sale,1654
2020-07-01,setubal,sale,1635
2020-06-01,setubal,sale,1638
2020-05-01,setubal,sale,1630
2020-04-01,setubal,sale,1619
2020-03-01,setubal,sale,1600
2020-02-01,setubal,sale,1578
2020-01-01,setubal,sale,1551
2019-12-01,setubal,sale,1532
2019-11-01,setubal,sale,1513
2019-10-01,setubal,sale,1499
2019-09-01,setubal,sale,1486
2019-08-01,setubal,sale,1467
2019-07-01,setubal,sale,1455
2019-06-01,setubal,sale,1431
2019-05-01,setubal,sale,1402
2019-04-01,setubal,sale,1384
2019-03-01,setubal,sale,1372
2019-02-01,setubal,sale,1345
2019-01-01,setubal,sale,1344
2018-12-01,setubal,sale,1320
2018-11-01,setubal,sale,1315
2018-10-01,setubal,sale,1298
2018-09-01,setubal,sale,1283
2018-08-01,setubal,sale,1269
2018-07-01,setubal,sale,1189
2018-06-01,setubal,sale,1235
2018-05-01,setubal,sale,1210
2018-04-01,setubal,sale,1190
2018-03-01,setubal,sale,1176
2018-02-01,setubal,sale,1177
2018-01-01,setubal,sale,1158
2017-12-01,setubal,sale,1153
2017-11-01,setubal,sale,1143
2017-10-01,setubal,sale,1132
2017-09-01,setubal,sale,1109
2017-08-01,setubal,sale,1101
2017-07-01,setubal,sale,1092
2017-06-01,setubal,sale,1080
2017-05-01,setubal,sale,1068
2017-04-01,setubal,sale,1061
2017-03-01,setubal,sale,1050
2017-02-01,setubal,sale,1039
2017-01-01,setubal,sale,1035
2016-12-01,setubal,sale,1026
2016-11-01,setubal,sale,1035
2016-10-01,setubal,sale,1021
2016-09-01,setubal,sale,1013
2016-08-01,setubal,sale,1006
2016-07-01,setubal,sale,1012
2016-06-01,setubal,sale,1001
2016-05-01,setubal,sale,981
2016-04-01,setubal,sale,990
2016-03-01,setubal,sale,993
2016-02-01,setubal,sale,972
2016-01-01,setubal,sale,967
2015-12-01,setubal,sale,968
2015-11-01,setubal,sale,971
2015-10-01,setubal,sale,996
2015-09-01,setubal,sale,989
2015-08-01,setubal,sale,1007
2015-07-01,setubal,sale,1007
2015-06-01,setubal,sale,980
2015-05-01,setubal,sale,990
2015-04-01,setubal,sale,989
2015-03-01,setubal,sale,994
2015-02-01,setubal,sale,974
2015-01-01,setubal,sale,1056
2025-03-01,viana-do-castelo,sale,1525
2025-02-01,viana-do-castelo,sale,1486
2025-01-01,viana-do-castelo,sale,1472
2024-12-01,viana-do-castelo,sale,1481
2024-11-01,viana-do-castelo,sale,1461
2024-10-01,viana-do-castelo,sale,1479
2024-09-01,viana-do-castelo,sale,1472
2024-08-01,viana-do-castelo,sale,1443
2024-07-01,viana-do-castelo,sale,1398
2024-06-01,viana-do-castelo,sale,1381
2024-05-01,viana-do-castelo,sale,1483
2024-04-01,viana-do-castelo,sale,1466
2024-03-01,viana-do-castelo,sale,1437
2024-02-01,viana-do-castelo,sale,1432
2024-01-01,viana-do-castelo,sale,1455
2023-12-01,viana-do-castelo,sale,1457
2023-11-01,viana-do-castelo,sale,1409
2023-10-01,viana-do-castelo,sale,1406
2023-09-01,viana-do-castelo,sale,1418
2023-08-01,viana-do-castelo,sale,1471
2023-07-01,viana-do-castelo,sale,1471
2023-06-01,viana-do-castelo,sale,1445
2023-05-01,viana-do-castelo,sale,1386
2023-04-01,viana-do-castelo,sale,1328
2023-03-01,viana-do-castelo,sale,1311
2023-02-01,viana-do-castelo,sale,1255
2023-01-01,viana-do-castelo,sale,1225
2022-12-01,viana-do-castelo,sale,1205
2022-11-01,viana-do-castelo,sale,1193
2022-10-01,viana-do-castelo,sale,1173
2022-09-01,viana-do-castelo,sale,1181
2022-08-01,viana-do-castelo,sale,1166
2022-07-01,viana-do-castelo,sale,1149
2022-06-01,viana-do-castelo,sale,1147
2022-05-01,viana-do-castelo,sale,1110
2022-04-01,viana-do-castelo,sale,1097
2022-03-01,viana-do-castelo,sale,1087
2022-02-01,viana-do-castelo,sale,1093
2022-01-01,viana-do-castelo,sale,1080
2021-12-01,viana-do-castelo,sale,1075
2021-11-01,viana-do-castelo,sale,1072
2021-10-01,viana-do-castelo,sale,1068
2021-09-01,viana-do-castelo,sale,1063
2021-08-01,viana-do-castelo,sale,1067
2021-07-01,viana-do-castelo,sale,1073
2021-06-01,viana-do-castelo,sale,1051
2021-05-01,viana-do-castelo,sale,1040
2021-04-01,viana-do-castelo,sale,1032
2021-03-01,viana-do-castelo,sale,1034
2021-02-01,viana-do-castelo,sale,1020
2021-01-01,viana-do-castelo,sale,1014
2020-12-01,viana-do-castelo,sale,1008
2020-11-01,viana-do-castelo,sale,1010
2020-10-01,viana-do-castelo,sale,1011
2020-09-01,viana-do-castelo,sale,998
2020-08-01,viana-do-castelo,sale,992
2020-07-01,viana-do-castelo,sale,982
2020-06-01,viana-do-castelo,sale,1005
2020-05-01,viana-do-castelo,sale,995
2020-04-01,viana-do-castelo,sale,1004
2020-03-01,viana-do-castelo,sale,996
2020-02-01,viana-do-castelo,sale,977
2020-01-01,viana-do-castelo,sale,978
2019-12-01,viana-do-castelo,sale,976
2019-11-01,viana-do-castelo,sale,996
2019-10-01,viana-do-castelo,sale,1000
2019-09-01,viana-do-castelo,sale,995
2019-08-01,viana-do-castelo,sale,991
2019-07-01,viana-do-castelo,sale,985
2019-06-01,viana-do-castelo,sale,968
2019-05-01,viana-do-castelo,sale,979
2019-04-01,viana-do-castelo,sale,973
2019-03-01,viana-do-castelo,sale,969
2019-02-01,viana-do-castelo,sale,975
2019-01-01,viana-do-castelo,sale,987
2018-12-01,viana-do-castelo,sale,999
2018-11-01,viana-do-castelo,sale,989
2018-10-01,viana-do-castelo,sale,986
2018-09-01,viana-do-castelo,sale,979
2018-08-01,viana-do-castelo,sale,958
2018-07-01,viana-do-castelo,sale,1019
2018-06-01,viana-do-castelo,sale,955
2018-05-01,viana-do-castelo,sale,964
2018-04-01,viana-do-castelo,sale,960
2018-03-01,viana-do-castelo,sale,952
2018-02-01,viana-do-castelo,sale,932
2018-01-01,viana-do-castelo,sale,922
2017-12-01,viana-do-castelo,sale,924
2017-11-01,viana-do-castelo,sale,916
2017-10-01,viana-do-castelo,sale,903
2017-09-01,viana-do-castelo,sale,905
2017-08-01,viana-do-castelo,sale,898
2017-07-01,viana-do-castelo,sale,909
2017-06-01,viana-do-castelo,sale,913
2017-05-01,viana-do-castelo,sale,910
2017-04-01,viana-do-castelo,sale,906
2017-03-01,viana-do-castelo,sale,939
2017-02-01,viana-do-castelo,sale,932
2017-01-01,viana-do-castelo,sale,946
2016-12-01,viana-do-castelo,sale,948
2016-11-01,viana-do-castelo,sale,934
2016-10-01,viana-do-castelo,sale,932
2016-09-01,viana-do-castelo,sale,954
2016-08-01,viana-do-castelo,sale,940
2016-07-01,viana-do-castelo,sale,958
2016-06-01,viana-do-castelo,sale,983
2016-05-01,viana-do-castelo,sale,952
2016-04-01,viana-do-castelo,sale,948
2016-03-01,viana-do-castelo,sale,950
2016-02-01,viana-do-castelo,sale,942
2016-01-01,viana-do-castelo,sale,932
2015-12-01,viana-do-castelo,sale,945
2015-11-01,viana-do-castelo,sale,943
2015-10-01,viana-do-castelo,sale,943
2015-09-01,viana-do-castelo,sale,943
2015-08-01,viana-do-castelo,sale,942
2015-07-01,viana-do-castelo,sale,932
2015-06-01,viana-do-castelo,sale,939
2015-05-01,viana-do-castelo,sale,943
2015-04-01,viana-do-castelo,sale,942
2015-03-01,viana-do-castelo,sale,945
2015-02-01,viana-do-castelo,sale,893
2015-01-01,viana-do-castelo,sale,855
2025-03-01,vila-real,sale,1095
2025-02-01,vila-real,sale,1063
2025-01-01,vila-real,sale,1047
2024-12-01,vila-real,sale,1056
2024-11-01,vila-real,sale,1041
2024-10-01,vila-real,sale,1039
2024-09-01,vila-real,sale,1030
2024-08-01,vila-real,sale,1029
2024-07-01,vila-real,sale,1008
2024-06-01,vila-real,sale,983
2024-05-01,vila-real,sale,976
2024-04-01,vila-real,sale,973
2024-03-01,vila-real,sale,972
2024-02-01,vila-real,sale,971
2024-01-01,vila-real,sale,963
2023-12-01,vila-real,sale,942
2023-11-01,vila-real,sale,949
2023-10-01,vila-real,sale,962
2023-09-01,vila-real,sale,957
2023-08-01,vila-real,sale,946
2023-07-01,vila-real,sale,969
2023-06-01,vila-real,sale,964
2023-05-01,vila-real,sale,944
2023-04-01,vila-real,sale,956
2023-03-01,vila-real,sale,929
2023-02-01,vila-real,sale,944
2023-01-01,vila-real,sale,958
2022-12-01,vila-real,sale,979
2022-11-01,vila-real,sale,936
2022-10-01,vila-real,sale,929
2022-09-01,vila-real,sale,927
2022-08-01,vila-real,sale,902
2022-07-01,vila-real,sale,856
2022-06-01,vila-real,sale,867
2022-05-01,vila-real,sale,868
2022-04-01,vila-real,sale,866
2022-03-01,vila-real,sale,917
2022-02-01,vila-real,sale,914
2022-01-01,vila-real,sale,900
2021-12-01,vila-real,sale,901
2021-11-01,vila-real,sale,914
2021-10-01,vila-real,sale,925
2021-09-01,vila-real,sale,919
2021-08-01,vila-real,sale,921
2021-07-01,vila-real,sale,909
2021-06-01,vila-real,sale,864
2021-05-01,vila-real,sale,867
2021-04-01,vila-real,sale,849
2021-03-01,vila-real,sale,852
2021-02-01,vila-real,sale,837
2021-01-01,vila-real,sale,850
2020-12-01,vila-real,sale,853
2020-11-01,vila-real,sale,852
2020-10-01,vila-real,sale,835
2020-09-01,vila-real,sale,777
2020-08-01,vila-real,sale,770
2020-07-01,vila-real,sale,771
2020-06-01,vila-real,sale,766
2020-05-01,vila-real,sale,742
2020-04-01,vila-real,sale,749
2020-03-01,vila-real,sale,754
2020-02-01,vila-real,sale,741
2020-01-01,vila-real,sale,723
2019-12-01,vila-real,sale,733
2019-11-01,vila-real,sale,740
2019-10-01,vila-real,sale,743
2019-09-01,vila-real,sale,756
2019-08-01,vila-real,sale,760
2019-07-01,vila-real,sale,751
2019-06-01,vila-real,sale,751
2019-05-01,vila-real,sale,748
2019-04-01,vila-real,sale,761
2019-03-01,vila-real,sale,751
2019-02-01,vila-real,sale,742
2019-01-01,vila-real,sale,751
2018-12-01,vila-real,sale,749
2018-11-01,vila-real,sale,764
2018-10-01,vila-real,sale,781
2018-09-01,vila-real,sale,784
2018-08-01,vila-real,sale,789
2018-07-01,vila-real,sale,902
2018-06-01,vila-real,sale,797
2018-05-01,vila-real,sale,803
2018-04-01,vila-real,sale,781
2018-03-01,vila-real,sale,759
2018-02-01,vila-real,sale,745
2018-01-01,vila-real,sale,770
2017-12-01,vila-real,sale,768
2017-11-01,vila-real,sale,754
2017-10-01,vila-real,sale,750
2017-09-01,vila-real,sale,752
2017-08-01,vila-real,sale,742
2017-07-01,vila-real,sale,786
2017-06-01,vila-real,sale,779
2017-05-01,vila-real,sale,783
2017-04-01,vila-real,sale,789
2017-03-01,vila-real,sale,799
2017-02-01,vila-real,sale,788
2017-01-01,vila-real,sale,823
2016-12-01,vila-real,sale,826
2016-11-01,vila-real,sale,785
2016-10-01,vila-real,sale,781
2016-09-01,vila-real,sale,806
2016-08-01,vila-real,sale,786
2016-07-01,vila-real,sale,787
2016-06-01,vila-real,sale,796
2016-05-01,vila-real,sale,798
2016-04-01,vila-real,sale,818
2016-03-01,vila-real,sale,823
2016-02-01,vila-real,sale,819
2016-01-01,vila-real,sale,802
2015-12-01,vila-real,sale,792
2015-11-01,vila-real,sale,804
2015-10-01,vila-real,sale,824
2015-09-01,vila-real,sale,816
2015-08-01,vila-real,sale,824
2015-07-01,vila-real,sale,807
2015-06-01,vila-real,sale,785
2015-05-01,vila-real,sale,793
2015-04-01,vila-real,sale,813
2015-03-01,vila-real,sale,822
2015-02-01,vila-real,sale,837
2015-01-01,vila-real,sale,792
2025-03-01,viseu,sale,1170
2025-02-01,viseu,sale,1155
2025-01-01,viseu,sale,1108
2024-12-01,viseu,sale,1147
2024-11-01,viseu,sale,1118
2024-10-01,viseu,sale,1097
2024-09-01,viseu,sale,1091
2024-08-01,viseu,sale,1085
2024-07-01,viseu,sale,1066
2024-06-01,viseu,sale,1121
2024-05-01,viseu,sale,1145
2024-04-01,viseu,sale,1118
2024-03-01,viseu,sale,1093
2024-02-01,viseu,sale,1081
2024-01-01,viseu,sale,1081
2023-12-01,viseu,sale,1066
2023-11-01,viseu,sale,1073
2023-10-01,viseu,sale,1033
2023-09-01,viseu,sale,1042
2023-08-01,viseu,sale,1030
2023-07-01,viseu,sale,995
2023-06-01,viseu,sale,989
2023-05-01,viseu,sale,986
2023-04-01,viseu,sale,955
2023-03-01,viseu,sale,936
2023-02-01,viseu,sale,919
2023-01-01,viseu,sale,908
2022-12-01,viseu,sale,934
2022-11-01,viseu,sale,954
2022-10-01,viseu,sale,927
2022-09-01,viseu,sale,913
2022-08-01,viseu,sale,902
2022-07-01,viseu,sale,894
2022-06-01,viseu,sale,889
2022-05-01,viseu,sale,896
2022-04-01,viseu,sale,871
2022-03-01,viseu,sale,879
2022-02-01,viseu,sale,880
2022-01-01,viseu,sale,876
2021-12-01,viseu,sale,868
2021-11-01,viseu,sale,880
2021-10-01,viseu,sale,876
2021-09-01,viseu,sale,860
2021-08-01,viseu,sale,840
2021-07-01,viseu,sale,832
2021-06-01,viseu,sale,844
2021-05-01,viseu,sale,841
2021-04-01,viseu,sale,867
2021-03-01,viseu,sale,856
2021-02-01,viseu,sale,864
2021-01-01,viseu,sale,861
2020-12-01,viseu,sale,868
2020-11-01,viseu,sale,852
2020-10-01,viseu,sale,845
2020-09-01,viseu,sale,841
2020-08-01,viseu,sale,832
2020-07-01,viseu,sale,822
2020-06-01,viseu,sale,812
2020-05-01,viseu,sale,809
2020-04-01,viseu,sale,812
2020-03-01,viseu,sale,794
2020-02-01,viseu,sale,780
2020-01-01,viseu,sale,784
2019-12-01,viseu,sale,758
2019-11-01,viseu,sale,730
2019-10-01,viseu,sale,724
2019-09-01,viseu,sale,743
2019-08-01,viseu,sale,754
2019-07-01,viseu,sale,754
2019-06-01,viseu,sale,761
2019-05-01,viseu,sale,751
2019-04-01,viseu,sale,751
2019-03-01,viseu,sale,748
2019-02-01,viseu,sale,742
2019-01-01,viseu,sale,749
2018-12-01,viseu,sale,735
2018-11-01,viseu,sale,750
2018-10-01,viseu,sale,751
2018-09-01,viseu,sale,754
2018-08-01,viseu,sale,743
2018-07-01,viseu,sale,881
2018-06-01,viseu,sale,732
2018-05-01,viseu,sale,718
2018-04-01,viseu,sale,729
2018-03-01,viseu,sale,727
2018-02-01,viseu,sale,729
2018-01-01,viseu,sale,745
2017-12-01,viseu,sale,747
2017-11-01,viseu,sale,741
2017-10-01,viseu,sale,745
2017-09-01,viseu,sale,735
2017-08-01,viseu,sale,728
2017-07-01,viseu,sale,733
2017-06-01,viseu,sale,725
2017-05-01,viseu,sale,720
2017-04-01,viseu,sale,719
2017-03-01,viseu,sale,720
2017-02-01,viseu,sale,728
2017-01-01,viseu,sale,738
2016-12-01,viseu,sale,733
2016-11-01,viseu,sale,720
2016-10-01,viseu,sale,717
2016-09-01,viseu,sale,729
2016-08-01,viseu,sale,754
2016-07-01,viseu,sale,746
2016-06-01,viseu,sale,772
2016-05-01,viseu,sale,737
2016-04-01,viseu,sale,761
2016-03-01,viseu,sale,769
2016-02-01,viseu,sale,742
2016-01-01,viseu,sale,741
2015-12-01,viseu,sale,744
2015-11-01,viseu,sale,739
2015-10-01,viseu,sale,724
2015-09-01,viseu,sale,725
2015-08-01,viseu,sale,755
2015-07-01,viseu,sale,736
2015-06-01,viseu,sale,738
2015-05-01,viseu,sale,714
2015-04-01,viseu,sale,728
2015-03-01,viseu,sale,737
2015-02-01,viseu,sale,728
2015-01-01,viseu,sale,718
2025-03-01,faial-ilha,sale,1605
2025-02-01,faial-ilha,sale,1509
2025-01-01,faial-ilha,sale,1440
2024-12-01,faial-ilha,sale,1350
2024-11-01,faial-ilha,sale,1319
2024-10-01,faial-ilha,sale,1318
2024-09-01,faial-ilha,sale,1263
2024-08-01,faial-ilha,sale,1250
2024-07-01,faial-ilha,sale,1278
2024-06-01,faial-ilha,sale,1276
2024-05-01,faial-ilha,sale,1288
2024-04-01,faial-ilha,sale,1321
2024-03-01,faial-ilha,sale,1314
2024-02-01,faial-ilha,sale,1375
2024-01-01,faial-ilha,sale,1340
2023-12-01,faial-ilha,sale,1302
2023-11-01,faial-ilha,sale,1309
2023-10-01,faial-ilha,sale,1276
2023-09-01,faial-ilha,sale,1267
2023-08-01,faial-ilha,sale,1299
2023-07-01,faial-ilha,sale,1306
2023-06-01,faial-ilha,sale,1310
2023-05-01,faial-ilha,sale,1222
2023-04-01,faial-ilha,sale,1241
2023-03-01,faial-ilha,sale,1219
2023-02-01,faial-ilha,sale,1194
2023-01-01,faial-ilha,sale,1175
2022-12-01,faial-ilha,sale,1192
2022-11-01,faial-ilha,sale,1164
2022-10-01,faial-ilha,sale,1106
2022-09-01,faial-ilha,sale,1024
2022-08-01,faial-ilha,sale,1056
2022-07-01,faial-ilha,sale,1076
2022-06-01,faial-ilha,sale,1077
2022-05-01,faial-ilha,sale,955
2022-04-01,faial-ilha,sale,1010
2022-03-01,faial-ilha,sale,1037
2022-02-01,faial-ilha,sale,1040
2022-01-01,faial-ilha,sale,976
2021-12-01,faial-ilha,sale,887
2021-11-01,faial-ilha,sale,871
2021-10-01,faial-ilha,sale,818
2021-09-01,faial-ilha,sale,806
2021-08-01,faial-ilha,sale,852
2021-07-01,faial-ilha,sale,860
2021-06-01,faial-ilha,sale,874
2021-05-01,faial-ilha,sale,845
2021-04-01,faial-ilha,sale,886
2021-03-01,faial-ilha,sale,899
2021-02-01,faial-ilha,sale,889
2021-01-01,faial-ilha,sale,849
2020-12-01,faial-ilha,sale,832
2020-11-01,faial-ilha,sale,823
2020-10-01,faial-ilha,sale,807
2020-09-01,faial-ilha,sale,777
2020-08-01,faial-ilha,sale,783
2020-07-01,faial-ilha,sale,782
2020-06-01,faial-ilha,sale,785
2020-05-01,faial-ilha,sale,801
2020-04-01,faial-ilha,sale,805
2020-03-01,faial-ilha,sale,790
2020-02-01,faial-ilha,sale,776
2020-01-01,faial-ilha,sale,769
2019-12-01,faial-ilha,sale,704
2019-11-01,faial-ilha,sale,726
2019-10-01,faial-ilha,sale,737
2019-09-01,faial-ilha,sale,751
2019-08-01,faial-ilha,sale,754
2019-07-01,faial-ilha,sale,759
2019-06-01,faial-ilha,sale,747
2019-05-01,faial-ilha,sale,772
2019-04-01,faial-ilha,sale,765
2019-03-01,faial-ilha,sale,757
2019-02-01,faial-ilha,sale,762
2019-01-01,faial-ilha,sale,833
2018-12-01,faial-ilha,sale,954
2018-11-01,faial-ilha,sale,995
2018-10-01,faial-ilha,sale,833
2018-09-01,faial-ilha,sale,840
2018-08-01,faial-ilha,sale,810
2018-06-01,faial-ilha,sale,793
2018-05-01,faial-ilha,sale,783
2018-04-01,faial-ilha,sale,767
2018-03-01,faial-ilha,sale,758
2018-02-01,faial-ilha,sale,732
2018-01-01,faial-ilha,sale,734
2017-12-01,faial-ilha,sale,766
2017-11-01,faial-ilha,sale,757
2017-10-01,faial-ilha,sale,742
2017-09-01,faial-ilha,sale,745
2017-08-01,faial-ilha,sale,729
2017-07-01,faial-ilha,sale,744
2017-06-01,faial-ilha,sale,750
2017-05-01,faial-ilha,sale,733
2017-04-01,faial-ilha,sale,736
2017-03-01,faial-ilha,sale,750
2017-02-01,faial-ilha,sale,737
2017-01-01,faial-ilha,sale,746
2016-12-01,faial-ilha,sale,744
2016-11-01,faial-ilha,sale,746
2016-10-01,faial-ilha,sale,750
2016-09-01,faial-ilha,sale,735
2016-08-01,faial-ilha,sale,783
2016-07-01,faial-ilha,sale,826
2016-06-01,faial-ilha,sale,778
2016-05-01,faial-ilha,sale,756
2022-01-01,flores-ilha,sale,879
2021-09-01,flores-ilha,sale,755
2025-03-01,pico-ilha,sale,1529
2025-02-01,pico-ilha,sale,1482
2025-01-01,pico-ilha,sale,1543
2024-12-01,pico-ilha,sale,1476
2024-11-01,pico-ilha,sale,1386
2024-10-01,pico-ilha,sale,1381
2024-09-01,pico-ilha,sale,1441
2024-08-01,pico-ilha,sale,1417
2024-07-01,pico-ilha,sale,1413
2024-06-01,pico-ilha,sale,1458
2024-05-01,pico-ilha,sale,1481
2024-04-01,pico-ilha,sale,1491
2024-03-01,pico-ilha,sale,1374
2024-02-01,pico-ilha,sale,1409
2024-01-01,pico-ilha,sale,1364
